,uid,datetime,zone_id,ble_users,scores,infected,potentially_infected
12963,102f,2019-01-12 18:00:00.000000,IAV,"17b,36b,145b,13f,41f,126f",0.0,False,False
12964,102f,2019-01-12 19:00:00.000000,Maisons 2,"111d,148d,17f",0.0,False,False
12965,102f,2019-01-13 11:00:00.000000,EMI,"11d,26d,42d,51d,104d,88f",0.0,False,False
12966,102f,2019-01-13 22:00:00.000000,Maisons 2,148d,0.0,False,False
12967,102f,2019-01-13 23:00:00.000000,Arribat Center,"133d,137d",0.0,False,False
12968,102f,2019-01-14 11:00:00.000000,Maisons 2,"32d,135d",0.0,False,False
12969,102f,2019-01-14 15:00:00.000000,Arribat Center,118d,0.0,False,False
12970,102f,2019-01-14 18:00:00.000000,Maisons 2,"104d,128d,138d,44f,60f",0.0,False,False
12971,102f,2019-01-15 00:00:00.000000,Maisons 2,7c,0.0,False,False
12972,103f,2019-01-03 12:00:00.000000,transfusion sanguine,6b,0.0,False,False
12973,103f,2019-01-03 15:00:00.000000,Ena,86b,0.0,False,False
12974,103f,2019-01-04 15:00:00.000000,INPT,"15b,51b,24f",0.0,False,False
12975,103f,2019-01-04 18:00:00.000000,Ena,"128b,83f,92f",0.0,False,False
12976,103f,2019-01-05 18:00:00.000000,INPT,"21b,26b,53b,73b,46a,65f,121f,131f",0.0,False,False
12977,103f,2019-01-06 12:00:00.000000,transfusion sanguine,"18b,104b",0.0,False,False
12978,103f,2019-01-06 21:00:00.000000,Faculté,"68b,144b,47f,125f",0.0,False,False
12979,103f,2019-01-07 09:00:00.000000,INPT,"116b,65f",0.0,False,False
12980,103f,2019-01-07 13:00:00.000000,Ena,128b,0.0,False,False
12981,103f,2019-01-07 17:00:00.000000,INPT,"80b,113b",0.0,False,False
12982,103f,2019-01-07 21:00:00.000000,Faculté,"33b,74b,93b,103b,150b,6f,59f,92f",0.0,False,False
12983,103f,2019-01-08 08:00:00.000000,transfusion sanguine,"25b,104b,22f,68f",0.0,False,False
12984,103f,2019-01-08 21:00:00.000000,INPT,"36b,116b,129b,141b,101f",0.0,False,False
12985,103f,2019-01-09 08:00:00.000000,transfusion sanguine,"66b,68f",0.0,False,False
12986,103f,2019-01-10 19:00:00.000000,Faculté,"62b,125f,145f",0.0,False,False
12987,103f,2019-01-11 08:00:00.000000,transfusion sanguine,"6b,18b,72b,86b,104b",0.0,False,False
12988,103f,2019-01-11 18:00:00.000000,Faculté,"27b,60b,4f,96f",0.0,False,False
12989,103f,2019-01-12 18:00:00.000000,transfusion sanguine,"6b,25b,86b",0.0,False,False
12990,103f,2019-01-13 01:00:00.000000,hopital ,72a,0.0,False,False
12991,103f,2019-01-13 15:00:00.000000,ENIM,"53d,54d,109d",0.0,False,False
12992,103f,2019-01-13 17:00:00.000000,Ena,75b,0.0,False,False
12993,103f,2019-01-14 12:00:00.000000,Faculté,113b,0.0,False,False
12994,103f,2019-01-14 21:00:00.000000,faculté de médecine,"60b,147f",0.0,False,False
12996,104f,2019-01-01 18:00:00.000000,INPT,"134b,107f,131f",0.0,False,False
12998,104f,2019-01-02 20:00:00.000000,IAV,11f,0.0,False,False
13000,104f,2019-01-03 08:00:00.000000,INPT,"57b,78b,54f,101f",0.0,False,False
13002,104f,2019-01-03 12:00:00.000000,IAV,"141b,18f,31f,58f",1.7788631832862691,False,True
13004,104f,2019-01-03 17:00:00.000000,Faculté,"62b,135b,63f,68f,75f",1.7788631832862691,False,True
13006,104f,2019-01-04 08:00:00.000000,INPT,"27b,64b,78b,126b,66a,9f,35f",1.7788631832862691,False,True
13008,104f,2019-01-05 19:00:00.000000,INSEA,"149b,39a,5f,67f",28.61262347194271,False,True
13010,104f,2019-01-05 21:00:00.000000,CHU,"118b,2f,105f",28.61262347194271,False,True
13012,104f,2019-01-06 08:00:00.000000,INPT,"15b,28b,68b,35f,54f,89f,90f,146f",28.61262347194271,False,True
13014,104f,2019-01-07 18:00:00.000000,INSEA,86f,28.61262347194271,False,True
13016,104f,2019-01-07 20:00:00.000000,INPT,"116b,43f",28.61262347194271,False,True
13018,104f,2019-01-08 22:00:00.000000,INSEA,"131b,146b,7f",28.61262347194271,False,True
13020,104f,2019-01-09 14:00:00.000000,IAV,"64b,90b,96b,55f,97f,131f",28.61262347194271,False,True
13022,104f,2019-01-09 22:00:00.000000,INPT,"57b,126b,137b,147b,89f,115f,131f,146f",28.61262347194271,False,True
13024,104f,2019-01-10 13:00:00.000000,INSEA,"133b,147b,7f,20f,50f",28.61262347194271,False,True
13026,104f,2019-01-11 02:00:00.000000,INPT,"20f,101f",28.61262347194271,False,True
13028,104f,2019-01-11 15:00:00.000000,IAV,109f,28.61262347194271,False,True
13030,104f,2019-01-11 17:00:00.000000,INPT,"36b,98b,124b,11f,35f,43f,58f,121f,131f",28.61262347194271,False,True
13032,104f,2019-01-11 20:00:00.000000,CHU,"108b,4f,41f",28.61262347194271,False,True
13034,104f,2019-01-12 08:00:00.000000,INPT,"54f,146f",28.61262347194271,False,True
13036,104f,2019-01-13 18:00:00.000000,hopital cheikh zaid,"40b,81b,23f,110f",28.61262347194271,False,True
13038,104f,2019-01-13 21:00:00.000000,CHU,"7b,42b",28.61262347194271,False,True
13040,104f,2019-01-14 08:00:00.000000,INPT,"28b,126b,146f",28.61262347194271,False,True
13042,104f,2019-01-14 11:00:00.000000,hopital cheikh zaid,"9b,108b",28.61262347194271,False,True
13044,104f,2019-01-14 18:00:00.000000,INPT,"126b,58f,109f",28.61262347194271,False,True
13046,104f,2019-01-14 19:00:00.000000,hopital cheikh zaid,"137b,46a,52f",28.61262347194271,False,True
13047,105f,2019-01-02 20:00:00.000000,Faculté,"37b,74b,24a,33f,40f,56f,140f",0.0,False,False
13048,105f,2019-01-03 08:00:00.000000,CHU,"114b,4f",0.0,False,False
13049,105f,2019-01-03 21:00:00.000000,hopital cheikh zaid,"81b,53f",0.0,False,False
13050,105f,2019-01-04 09:00:00.000000,CHU,"112b,106f",0.0,False,False
13051,105f,2019-01-04 13:00:00.000000,IAV,134f,0.0,False,False
13052,105f,2019-01-04 17:00:00.000000,hopital cheikh zaid,9f,0.0,False,False
13053,105f,2019-01-04 18:00:00.000000,CHU,"47b,49b,59f",0.0,False,False
13054,105f,2019-01-05 16:00:00.000000,Faculté,"75b,114b",0.0,False,False
13055,105f,2019-01-05 21:00:00.000000,CHU,"118b,2f,104f",0.0,False,False
13056,105f,2019-01-06 08:00:00.000000,CHU,"63b,114b",0.0,False,False
13057,105f,2019-01-06 22:00:00.000000,Faculté,"32b,83b,98b,5f,59f,144f",0.0,False,False
13058,105f,2019-01-07 09:00:00.000000,CHU,18b,0.0,False,False
13059,105f,2019-01-07 12:00:00.000000,hopital cheikh zaid,101b,0.0,False,False
13060,105f,2019-01-07 15:00:00.000000,Faculté,"135b,5f",0.0,False,False
13061,105f,2019-01-07 18:00:00.000000,hopital cheikh zaid,"45b,90b",0.0,False,False
13062,105f,2019-01-08 08:00:00.000000,CHU,"3b,112b,41f,59f",0.0,False,False
13063,105f,2019-01-08 22:00:00.000000,hopital cheikh zaid,9f,0.0,False,False
13064,105f,2019-01-09 08:00:00.000000,CHU,"34b,76b,4f",0.0,False,False
13065,105f,2019-01-09 22:00:00.000000,Faculté,"41b,50b,100b,75f,145f",0.0,False,False
13066,105f,2019-01-10 17:00:00.000000,IAV,74f,0.0,False,False
13067,105f,2019-01-10 18:00:00.000000,Faculté,"32b,60b",0.0,False,False
13068,105f,2019-01-10 19:00:00.000000,CHU,"49b,128b,145b,43e",0.0,False,False
13069,105f,2019-01-11 09:00:00.000000,hopital cheikh zaid,36a,0.0,False,False
13070,105f,2019-01-11 13:00:00.000000,CHU,"71b,75b",0.0,False,False
13071,105f,2019-01-11 15:00:00.000000,Faculté,104e,0.0,False,False
13072,105f,2019-01-11 19:00:00.000000,faculté de médecine,65f,0.0,False,False
13073,105f,2019-01-12 08:00:00.000000,CHU,"3b,42b,114b,59f,96f",0.0,False,False
13074,105f,2019-01-12 18:00:00.000000,hopital cheikh zaid,"31b,51b,72f",0.0,False,False
13075,105f,2019-01-13 18:00:00.000000,INPT,"26b,68b,140b",0.0,False,False
13076,105f,2019-01-13 19:00:00.000000,hopital cheikh zaid,32f,0.0,False,False
13077,105f,2019-01-14 13:00:00.000000,IAV,"13f,101f,115f",0.0,False,False
13078,105f,2019-01-14 15:00:00.000000,CHU,"55b,36f,41f",0.0,False,False
13079,105f,2019-01-14 20:00:00.000000,IAV,89f,0.0,False,False
13080,105f,2019-01-15 05:00:00.000000,CHU,118b,0.0,False,False
13082,106f,2019-01-01 23:00:00.000000,CHU,76b,0.0,False,False
13084,106f,2019-01-02 06:00:00.000000,INSEA,"35b,140f",0.0,False,False
13086,106f,2019-01-03 11:00:00.000000,CHU,115b,0.0,False,False
13088,106f,2019-01-03 19:00:00.000000,INSEA,"91b,97b,7f",0.0,False,False
13090,106f,2019-01-04 09:00:00.000000,CHU,"112b,105f",0.0,False,False
13092,106f,2019-01-04 13:00:00.000000,INSEA,"146b,13f,30f",0.0,False,False
13094,106f,2019-01-04 18:00:00.000000,Faculté,"68f,140f",0.0,False,False
13096,106f,2019-01-05 02:00:00.000000,Ena,92f,0.0,False,False
13098,106f,2019-01-05 13:00:00.000000,Faculté,"53b,88b,4f",0.0,False,False
13100,106f,2019-01-05 19:00:00.000000,CHU,71b,0.0,False,False
13102,106f,2019-01-06 13:00:00.000000,INSEA,"50b,71b,82b,81f,95f",0.0,False,False
13104,106f,2019-01-06 15:00:00.000000,CHU,71b,0.0,False,False
13106,106f,2019-01-06 22:00:00.000000,INSEA,"70b,145b,18f,21f,58f",9.527892397420025,False,True
13108,106f,2019-01-07 14:00:00.000000,Faculté,76f,9.527892397420025,False,True
13110,106f,2019-01-07 22:00:00.000000,CHU,"128b,48f",9.527892397420025,False,True
13112,106f,2019-01-08 12:00:00.000000,INSEA,"149b,9f",9.527892397420025,False,True
13114,106f,2019-01-08 16:00:00.000000,INSEA,128b,9.527892397420025,False,True
13116,106f,2019-01-09 08:00:00.000000,INSEA,"52b,149b,98f,125f",9.527892397420025,False,True
13118,106f,2019-01-09 13:00:00.000000,Faculté,"13b,83b,98b,139f",9.527892397420025,False,True
13120,106f,2019-01-09 19:00:00.000000,INSEA,90b,9.527892397420025,False,True
13122,106f,2019-01-10 13:00:00.000000,Ena,"98b,79f",9.527892397420025,False,True
13124,106f,2019-01-10 17:00:00.000000,CHU,"3b,8f",9.527892397420025,False,True
13126,106f,2019-01-10 18:00:00.000000,INSEA,"48b,61b,88b,97b,110f",9.527892397420025,False,True
13128,106f,2019-01-10 22:00:00.000000,campus irfane,61b,9.527892397420025,False,True
13130,106f,2019-01-11 08:00:00.000000,INSEA,"35b,53b,93b,98f,111f,119f,137f,140f",9.527892397420025,False,True
13132,106f,2019-01-11 13:00:00.000000,Faculté,"72b,139b,76f,144f",9.527892397420025,False,True
13134,106f,2019-01-12 07:00:00.000000,INSEA,58e,9.527892397420025,False,True
13136,106f,2019-01-13 10:00:00.000000,Faculté,18f,48.79214137477374,False,True
13138,106f,2019-01-13 11:00:00.000000,INSEA,"88b,144f",48.79214137477374,False,True
13140,106f,2019-01-13 13:00:00.000000,Faculté,"39b,47b,77b,92f",48.79214137477374,False,True
13141,107f,2019-01-01 09:00:00.000000,IAV,"8a,31f",0.0,False,False
13142,107f,2019-01-01 15:00:00.000000,faculté de médecine,"74b,11f",0.0,False,False
13143,107f,2019-01-01 18:00:00.000000,INPT,"134b,104f,131f",0.0,False,False
13144,107f,2019-01-03 02:00:00.000000,INPT,146f,0.0,False,False
13145,107f,2019-01-03 13:00:00.000000,CHU,124f,0.0,False,False
13146,107f,2019-01-04 02:00:00.000000,INPT,146f,0.0,False,False
13147,107f,2019-01-04 22:00:00.000000,faculté de médecine,106b,0.0,False,False
13148,107f,2019-01-05 08:00:00.000000,INPT,14f,0.0,False,False
13149,107f,2019-01-05 11:00:00.000000,faculté de médecine,131f,0.0,False,False
13150,107f,2019-01-05 22:00:00.000000,INPT,"116b,127b,125f",0.0,False,False
13151,107f,2019-01-07 22:00:00.000000,faculté de médecine,"74b,35f",0.0,False,False
13152,107f,2019-01-08 19:00:00.000000,INPT,"73b,126b,35f,138f",0.0,False,False
13153,107f,2019-01-10 08:00:00.000000,faculté de médecine,"117b,142b",0.0,False,False
13154,107f,2019-01-10 12:00:00.000000,INPT,"35a,123f",0.0,False,False
13155,107f,2019-01-11 15:00:00.000000,INPT,"2b,9b,10b,9f",0.0,False,False
13156,107f,2019-01-12 18:00:00.000000,INPT,"27b,53f,131f,8e",0.0,False,False
13157,107f,2019-01-12 19:00:00.000000,hopital cheikh zaid,54f,0.0,False,False
13158,107f,2019-01-12 22:00:00.000000,INPT,"47b,57b,25f,60f,112f",0.0,False,False
13159,107f,2019-01-13 12:00:00.000000,INPT,"57b,111b,54f,138f",0.0,False,False
13160,107f,2019-01-14 18:00:00.000000,hopital cheikh zaid,"28b,99f",0.0,False,False
13161,108f,2019-01-01 16:00:00.000000,lot 2,43b,0.0,False,False
13162,108f,2019-01-01 18:00:00.000000,hopital cheikh zaid,"9b,136b,21f,60f",0.0,False,False
13163,108f,2019-01-03 19:00:00.000000,hopital cheikh zaid,85b,0.0,False,False
13164,108f,2019-01-04 23:00:00.000000,hopital cheikh zaid,142b,0.0,False,False
13165,108f,2019-01-05 17:00:00.000000,hopital cheikh zaid,"31b,53f,131f",0.0,False,False
13166,108f,2019-01-05 18:00:00.000000,lot 2,22b,0.0,False,False
13167,108f,2019-01-05 23:00:00.000000,hopital cheikh zaid,"45b,131b,89a,99f",0.0,False,False
13168,108f,2019-01-06 08:00:00.000000,lot 2,"22b,111b,53f,81f,135f",0.0,False,False
13169,108f,2019-01-06 22:00:00.000000,hopital cheikh zaid,"105b,108b",0.0,False,False
13170,108f,2019-01-07 09:00:00.000000,lot 2,108b,0.0,False,False
13171,108f,2019-01-07 12:00:00.000000,lot 2,16f,0.0,False,False
13172,108f,2019-01-08 12:00:00.000000,faculté de médecine,"137b,58f,60f,146f",0.0,False,False
13173,108f,2019-01-08 18:00:00.000000,hopital cheikh zaid,"131b,53f,58f,72f,146f,10e",0.0,False,False
13174,108f,2019-01-08 21:00:00.000000,lot 2,"27b,58b,29f",0.0,False,False
13175,108f,2019-01-11 20:00:00.000000,IAV,"14f,89f,143f",0.0,False,False
13176,108f,2019-01-12 08:00:00.000000,lot 2,"22b,111b,32f,55f",0.0,False,False
13177,108f,2019-01-12 14:00:00.000000,hopital cheikh zaid,"15b,99f",0.0,False,False
13178,108f,2019-01-13 13:00:00.000000,hopital cheikh zaid,"23f,41f,61f,99f",0.0,False,False
13179,108f,2019-01-13 19:00:00.000000,lot 2,53f,0.0,False,False
13180,108f,2019-01-14 13:00:00.000000,hopital cheikh zaid,"80b,123f",0.0,False,False
13181,108f,2019-01-14 15:00:00.000000,lot 2,80b,0.0,False,False
13182,108f,2019-01-14 22:00:00.000000,hopital cheikh zaid,"31b,51b,140b,9f",0.0,False,False
13183,109f,2019-01-02 16:00:00.000000,INSEA,"50b,79b",0.0,False,False
13184,109f,2019-01-03 08:00:00.000000,hopital cheikh zaid,"131b,136b,52f",0.0,False,False
13185,109f,2019-01-05 21:00:00.000000,faculté de médecine,"116b,60f,121f",0.0,False,False
13186,109f,2019-01-05 22:00:00.000000,hopital cheikh zaid,54f,0.0,False,False
13187,109f,2019-01-06 12:00:00.000000,hopital cheikh zaid,"22b,109b,120b",0.0,False,False
13188,109f,2019-01-06 21:00:00.000000,INSEA,"47b,75b,77b,98f,134f",0.0,False,False
13189,109f,2019-01-07 08:00:00.000000,hopital cheikh zaid,"81b,131b,52f",0.0,False,False
13190,109f,2019-01-07 18:00:00.000000,IAV,"25b,80b,11f,24f,58f",0.0,False,False
13191,109f,2019-01-07 22:00:00.000000,hopital cheikh zaid,"101b,58f,60f,99f,138f,90e",0.0,False,False
13192,109f,2019-01-08 17:00:00.000000,INPT,"149b,146f",0.0,False,False
13193,109f,2019-01-08 21:00:00.000000,hopital cheikh zaid,"80b,142b,61f,89f,123f",0.0,False,False
13194,109f,2019-01-09 02:00:00.000000,hopital cheikh zaid,42a,0.0,False,False
13195,109f,2019-01-09 12:00:00.000000,faculté de médecine,121f,0.0,False,False
13196,109f,2019-01-09 21:00:00.000000,INPT,"110b,14f,133f",0.0,False,False
13197,109f,2019-01-10 08:00:00.000000,hopital cheikh zaid,"81b,101b,120b,9f,14e",0.0,False,False
13198,109f,2019-01-11 15:00:00.000000,IAV,104f,0.0,False,False
13199,109f,2019-01-11 17:00:00.000000,hopital cheikh zaid,"54f,72f",0.0,False,False
13200,109f,2019-01-11 18:00:00.000000,faculté de médecine,58f,0.0,False,False
13201,109f,2019-01-12 08:00:00.000000,hopital cheikh zaid,"11b,101b,52f",0.0,False,False
13202,109f,2019-01-14 18:00:00.000000,INPT,"126b,58f,104f",0.0,False,False
13203,109f,2019-01-14 20:00:00.000000,hopital cheikh zaid,"58b,78b,32f",0.0,False,False
13204,110f,2019-01-01 19:00:00.000000,hopital cheikh zaid,61f,0.0,False,False
13205,110f,2019-01-02 08:00:00.000000,faculté de médecine,"74b,116b,60f,90f",0.0,False,False
13206,110f,2019-01-02 20:00:00.000000,hopital cheikh zaid,40e,0.0,False,False
13207,110f,2019-01-03 08:00:00.000000,faculté de médecine,"20b,106b,117b,142b,58f,72f,121f",0.0,False,False
13208,110f,2019-01-04 19:00:00.000000,INPT,"21b,22b,32b,41b,57b,24f",0.0,False,False
13209,110f,2019-01-05 08:00:00.000000,faculté de médecine,"20b,90b,142b,99f,121f,138f",0.0,False,False
13210,110f,2019-01-07 12:00:00.000000,Faculté,"82b,41f",0.0,False,False
13211,110f,2019-01-07 18:00:00.000000,faculté de médecine,74b,0.0,False,False
13212,110f,2019-01-09 20:00:00.000000,INPT,"10b,51b,25f",0.0,False,False
13213,110f,2019-01-10 18:00:00.000000,INSEA,"48b,61b,88b,97b,106f",0.0,False,False
13214,110f,2019-01-11 18:00:00.000000,campus irfane,"20b,61b,147b",0.0,False,False
13215,110f,2019-01-11 23:00:00.000000,INSEA,"143b,52a,6f,119f,146f",0.0,False,False
13216,110f,2019-01-12 08:00:00.000000,faculté de médecine,"20b,116b,72f",0.0,False,False
13217,110f,2019-01-12 20:00:00.000000,hopital cheikh zaid,"8b,40b,90b,142b",0.0,False,False
13218,110f,2019-01-13 08:00:00.000000,faculté de médecine,"20b,74b,90b,117b,137b,143b,60f,72f",0.0,False,False
13219,110f,2019-01-13 11:00:00.000000,INPT,"141b,147b,19f",0.0,False,False
13220,110f,2019-01-13 13:00:00.000000,faculté de médecine,"94b,146f",0.0,False,False
13221,110f,2019-01-13 15:00:00.000000,hopital cheikh zaid,"52f,60f,25e",0.0,False,False
13222,110f,2019-01-13 17:00:00.000000,faculté de médecine,"17b,60f,72f",0.0,False,False
13223,110f,2019-01-13 18:00:00.000000,hopital cheikh zaid,"40b,81b,23f,104f",0.0,False,False
13224,110f,2019-01-14 22:00:00.000000,INSEA,"112b,115b,146b,30f,67f",6.334144773357979,False,True
13225,111f,2019-01-02 04:00:00.000000,INSEA,"149b,67f",4.763946198710013,False,True
13226,111f,2019-01-02 21:00:00.000000,INSEA,"91b,119f",4.763946198710013,False,True
13227,111f,2019-01-03 11:00:00.000000,INSEA,"4b,75b,86b,88b,102b,7f,30f,86f",4.763946198710013,False,True
13228,111f,2019-01-03 15:00:00.000000,INSEA,"14b,62b,69b,118b,50f,63f",4.763946198710013,False,True
13229,111f,2019-01-04 08:00:00.000000,INSEA,"50b,52b,149b,98f",4.763946198710013,False,True
13230,111f,2019-01-04 20:00:00.000000,Faculté,"30b,119b,150b",4.763946198710013,False,True
13231,111f,2019-01-05 06:00:00.000000,INSEA,91b,4.763946198710013,False,True
13232,111f,2019-01-05 12:00:00.000000,Faculté,"2f,56f,63f,68f,134f",4.763946198710013,False,True
13233,111f,2019-01-05 17:00:00.000000,INSEA,"93b,118b,143b,98f,125f",4.763946198710013,False,True
13234,111f,2019-01-05 18:00:00.000000,campus irfane,"89b,133b,98f",4.763946198710013,False,True
13235,111f,2019-01-06 00:00:00.000000,INSEA,83a,4.763946198710013,False,True
13236,111f,2019-01-07 23:00:00.000000,campus irfane,46b,4.763946198710013,False,True
13237,111f,2019-01-08 11:00:00.000000,INSEA,"131b,134b",4.763946198710013,False,True
13238,111f,2019-01-10 21:00:00.000000,INSEA,"56b,65b,70b,79b,92b,119b,7f,31f,86f,95f,98f,122f",4.763946198710013,False,True
13239,111f,2019-01-11 08:00:00.000000,INSEA,"35b,53b,93b,98f,106f,119f,137f,140f",4.763946198710013,False,True
13240,111f,2019-01-13 11:00:00.000000,Faculté,"128b,75f",4.763946198710013,False,True
13241,111f,2019-01-13 17:00:00.000000,faculté de médecine,"16b,67b,81b,97b",4.763946198710013,False,True
13242,111f,2019-01-13 23:00:00.000000,campus irfane,"89b,122b",4.763946198710013,False,True
13243,111f,2019-01-14 08:00:00.000000,INSEA,"35b,70b,93b,6f,137f",4.763946198710013,False,True
13244,112f,2019-01-01 15:00:00.000000,Faculté,"111b,74a,6f,50f",0.0,False,False
13245,112f,2019-01-01 18:00:00.000000,campus irfane,13f,0.0,False,False
13246,112f,2019-01-04 10:00:00.000000,Faculté,40f,0.0,False,False
13247,112f,2019-01-05 23:00:00.000000,Faculté,"5f,145f",0.0,False,False
13248,112f,2019-01-06 08:00:00.000000,campus irfane,92b,0.0,False,False
13249,112f,2019-01-06 18:00:00.000000,Faculté,"30b,74b,2f,139f,148f",0.0,False,False
13250,112f,2019-01-07 18:00:00.000000,campus irfane,"54b,30f",0.0,False,False
13251,112f,2019-01-08 00:00:00.000000,campus irfane,"41b,103b",0.0,False,False
13252,112f,2019-01-09 20:00:00.000000,Faculté,"93b,99b",0.0,False,False
13253,112f,2019-01-10 14:00:00.000000,INSEA,"13b,135f",0.0,False,False
13254,112f,2019-01-10 22:00:00.000000,CHU,41f,0.0,False,False
13255,112f,2019-01-11 02:00:00.000000,campus irfane,93b,0.0,False,False
13256,112f,2019-01-11 08:00:00.000000,campus irfane,"54b,92b,147b,87f",0.0,False,False
13257,112f,2019-01-11 20:00:00.000000,INSEA,"118b,31f,137f",0.0,False,False
13258,112f,2019-01-12 08:00:00.000000,campus irfane,"145b,13f,50f,120f",0.0,False,False
13259,112f,2019-01-12 22:00:00.000000,INPT,"47b,57b,25f,60f,107f",0.0,False,False
13260,112f,2019-01-13 08:00:00.000000,campus irfane,"41b,46b,54b,122b,120f",0.0,False,False
13261,112f,2019-01-13 18:00:00.000000,Faculté,"70b,98b,71f,75f,145f",0.0,False,False
13262,112f,2019-01-13 21:00:00.000000,INSEA,"43b,137f",0.0,False,False
13263,112f,2019-01-14 08:00:00.000000,campus irfane,"131b,13f,50f",0.0,False,False
13264,112f,2019-01-15 01:00:00.000000,Faculté,"100b,75f",0.0,False,False
13265,113f,2019-01-01 16:00:00.000000,ENIM,143d,0.0,False,False
13266,113f,2019-01-02 08:00:00.000000,Maisons 1,"10d,15d,63d,68d,96d,142d,80f,85f,128f",0.0,False,False
13267,113f,2019-01-02 21:00:00.000000,ENIM,"9d,20d,29d,122d,20f,63e",0.0,False,False
13268,113f,2019-01-03 08:00:00.000000,Maisons 1,"15d,51d,63d,95d,107d,100f",0.0,False,False
13269,113f,2019-01-03 12:00:00.000000,Gare,100f,0.0,False,False
13270,113f,2019-01-03 17:00:00.000000,ENIM,"6d,20d,54d,83d,105d,108d,122d,126d,141f",0.0,False,False
13271,113f,2019-01-03 19:00:00.000000,Gare,"28d,43d,82d,97d,47c,10f",0.0,False,False
13272,113f,2019-01-04 09:00:00.000000,ENIM,"23d,47d,83d,123d,91c,88f",0.0,False,False
13273,113f,2019-01-04 13:00:00.000000,Maisons 1,124d,0.0,False,False
13274,113f,2019-01-04 15:00:00.000000,Gare,"36d,93d,79c",0.0,False,False
13275,113f,2019-01-04 17:00:00.000000,Maisons 1,117f,0.0,False,False
13276,113f,2019-01-05 01:00:00.000000,ENIM,"137d,12c",0.0,False,False
13277,113f,2019-01-05 12:00:00.000000,Maisons 1,"74c,80f",0.0,False,False
13278,113f,2019-01-05 21:00:00.000000,Gare,"1d,9d,22d,53d,89d,129d,136d,78f,116f",0.0,False,False
13279,113f,2019-01-06 09:00:00.000000,Carrefour,"32d,17f",0.0,False,False
13280,113f,2019-01-06 18:00:00.000000,Gare,"13d,36d,43d,65d,72d,76d,77d,86d,115d,3c,12f",0.0,False,False
13281,113f,2019-01-06 19:00:00.000000,ENIM,"10d,47d,77d,105d,127d,139d,44f",0.0,False,False
13282,113f,2019-01-06 22:00:00.000000,Gare,"9d,32d,106d,129d,145d,66f",0.0,False,False
13283,113f,2019-01-07 08:00:00.000000,Maisons 1,"10d,30d,34d,63d,68d,128f",0.0,False,False
13284,113f,2019-01-07 09:00:00.000000,Gare,"27d,36d,51d,82d,141d,146d,49f",0.0,False,False
13285,113f,2019-01-07 12:00:00.000000,Carrefour,"82d,116d",0.0,False,False
13286,113f,2019-01-07 16:00:00.000000,Maisons 1,85f,0.0,False,False
13287,113f,2019-01-07 23:00:00.000000,Gare,"26d,85d,123d,124d,142d,10f,149f",0.0,False,False
13288,113f,2019-01-08 11:00:00.000000,ENIM,"22d,105d,146d",0.0,False,False
13289,113f,2019-01-08 18:00:00.000000,ENIM,"2d,7d,31d,44d,54d,82d,142d,45f",0.0,False,False
13290,113f,2019-01-08 22:00:00.000000,Maisons 1,"30d,61d,105d",0.0,False,False
13291,113f,2019-01-09 09:00:00.000000,Carrefour,22d,0.0,False,False
13292,113f,2019-01-09 18:00:00.000000,Maisons 1,"1d,30d,128f",0.0,False,False
13293,113f,2019-01-09 22:00:00.000000,Maisons 1,"15d,61d,63d,68d",0.0,False,False
13294,113f,2019-01-10 20:00:00.000000,ENIM,"5d,6d,48d,90c,69f",0.0,False,False
13295,113f,2019-01-11 08:00:00.000000,Maisons 1,"8d,30d,95d,96d,131d,114f",0.0,False,False
13296,113f,2019-01-11 22:00:00.000000,ENIM,"18d,31d,120d,125d,139d,141f",0.0,False,False
13297,113f,2019-01-12 19:00:00.000000,Gare,"78d,109d,142d",0.0,False,False
13298,113f,2019-01-13 09:00:00.000000,ENIM,"16d,29d,79d,129f",0.0,False,False
13299,113f,2019-01-13 18:00:00.000000,Gare,"4d,19d,65d,79d,85d,127d,68f,88f",0.0,False,False
13300,113f,2019-01-14 08:00:00.000000,Maisons 1,"15d,119d,100f,128f",0.0,False,False
13301,113f,2019-01-14 10:00:00.000000,ENIM,"38d,101d",0.0,False,False
13302,113f,2019-01-14 15:00:00.000000,Gare,"127d,60f",0.0,False,False
13303,113f,2019-01-14 20:00:00.000000,ENIM,"5d,46d,69d,80d,98d,105d,120d,27f",0.0,False,False
13304,114f,2019-01-01 21:00:00.000000,Maisons 1,"10d,105d,142d",0.0,False,False
13305,114f,2019-01-02 09:00:00.000000,Arribat Center,"21d,112d",0.0,False,False
13306,114f,2019-01-02 15:00:00.000000,Arribat Center,82f,0.0,False,False
13307,114f,2019-01-03 15:00:00.000000,Maisons 2,150d,0.0,False,False
13308,114f,2019-01-04 15:00:00.000000,Arribat Center,"89d,135d",0.0,False,False
13309,114f,2019-01-04 18:00:00.000000,Maisons 2,"128d,135d",0.0,False,False
13310,114f,2019-01-04 19:00:00.000000,Arribat Center,"113d,135d,82f",0.0,False,False
13311,114f,2019-01-05 08:00:00.000000,Maisons 2,"12d,19d,33d,99d,100d,104d,102f",0.0,False,False
13312,114f,2019-01-06 22:00:00.000000,Arribat Center,102f,0.0,False,False
13313,114f,2019-01-07 08:00:00.000000,Maisons 2,"40d,99d,100d,106d,149d",0.0,False,False
13314,114f,2019-01-08 18:00:00.000000,Carrefour,"19d,99d,38f,66f",0.0,False,False
